timestamp,datetime,total_buy_qty,total_sell_qty,ltp,open,high,low,close,volume,change_percent,top_bid,top_ask,mid_price,spread,spread_bps,bid_drift,ask_drift,flow_imbalance,bid_volatility,ask_volatility,price_pressure
1748935040,2025-06-03 12:47:20,476625,1367850,24737,24835,24929,24700,24826.3,4691775,-0.36,24736,24741.2,24738.6,5.200000000000728,2.1019782849477044,15525.0,-8287.5,23812.5,59765.6477941133,7841.805037744818,0.3522170850601447
1748935042,2025-06-03 12:47:22,451725,1367100,24735,24835,24929,24700,24826.3,4692075,-0.37,24735,24735.6,24735.3,0.5999999999985448,0.24256831330064518,-12450.0,-375.0,-12075.0,60492.11467207937,7676.241756224201,-0.17713497310128706
1748935044,2025-06-03 12:47:24,471000,1378500,24735,24835,24929,24700,24826.3,4692225,-0.37,24735,24735.6,24735.3,0.5999999999985448,0.24256831330064518,9637.5,5700.0,3937.5,30329.24795061691,10264.73026922773,0.09699714497002446
1748935045,2025-06-03 12:47:25,471900,1380600,24735,24835,24929,24700,24826.3,4692375,-0.37,24735,24738.4,24736.7,3.400000000001455,1.3744759810328198,900.0,2100.0,-1200.0,21113.956987914415,10074.7886919528,-0.03847541701322973
1748935047,2025-06-03 12:47:27,473625,1381950,24735,24835,24929,24700,24826.3,4692450,-0.37,24735,24738.4,24736.7,3.400000000001455,1.3744759810328198,862.5,675.0,187.5,15756.516509051104,4665.096462025196,0.009181449053383618
1748935049,2025-06-03 12:47:29,472725,1378425,24735,24835,24929,24700,24826.3,4692600,-0.37,24735,24738.4,24736.7,3.400000000001455,1.3744759810328198,-450.0,-1762.5,1312.5,8152.779434033525,5398.013957697775,0.09685779661544455
1748935051,2025-06-03 12:47:31,453075,1381275,24735,24835,24929,24700,24826.3,4692675,-0.37,24735,24738.4,24736.7,3.400000000001455,1.3744759810328198,-9825.0,1425.0,-11250.0,8808.96870737432,2492.762962557812,-0.995422668756857
1748935053,2025-06-03 12:47:33,476625,1380300,24735,24835,24929,24700,24826.3,4692825,-0.37,24735,24738.4,24736.7,3.400000000001455,1.3744759810328198,11775.0,-487.5,12262.5,15320.975970462849,2413.4389364556127,0.6914521846486741
1748935056,2025-06-03 12:47:36,478275,1365300,24737.8,24835,24929,24700,24826.3,4693275,-0.36,24736,24737.5,24736.75,1.5,0.6063852365407744,550.0,-5000.0,5550.0,15320.344929210962,6655.695399430476,0.2525477698323975
1748935057,2025-06-03 12:47:37,482175,1375575,24736,24835,24929,24700,24826.3,4694175,-0.36,24736,24738,24737.0,2,0.808505477624611,3900.0,10275.0,-6375.0,15299.770218862766,9187.193872450935,-0.26034260311702556
1748935060,2025-06-03 12:47:40,479025,1380075,24737.6,24835,24929,24700,24826.3,4694400,-0.36,24735.2,24739,24737.1,3.7999999999992724,1.5361541975410509,-1050.0,1500.0,-2550.0,10174.808044872394,9373.049797157806,-0.1304490756768392
1748935062,2025-06-03 12:47:42,407325,1383300,24733,24835,24929,24700,24826.3,4694400,-0.38,24735.2,24736.7,24735.95,1.5,0.6064048480046249,-35850.0,1612.5,-37462.5,31496.5176646562,9473.33428630068,-0.9143918790188806
1748935064,2025-06-03 12:47:44,423825,1378650,24730.5,24835,24929,24700,24826.3,4695525,-0.39,24731,24732.2,24731.6,1.2000000000007276,0.48520920603629675,8250.0,-2325.0,10575.0,34267.593565203846,5321.962161646774,0.26711590416045466
1748935065,2025-06-03 12:47:45,438000,1381575,24728.5,24835,24929,24700,24826.3,4700025,-0.39,24728.5,24729.8,24729.15,1.2999999999992724,0.5256953837876646,14175.0,2925.0,11250.0,35833.41830174035,3599.6093538049377,0.2852938422517648
1748935067,2025-06-03 12:47:47,467250,1385550,24728.8,24835,24929,24700,24826.3,4701075,-0.39,24728,24728.5,24728.25,0.5,0.20219789107599606,14625.0,1987.5,12637.5,40109.1338374129,3495.907205218697,0.2898174080070899
1748935069,2025-06-03 12:47:49,466500,1337625,24728.9,24835,24929,24700,24826.3,4701525,-0.39,24727,24729,24728.0,2,0.8087997411840829,-375.0,-23962.5,23587.5,10652.293987094987,21337.953092728927,0.7373340964641409
1748935070,2025-06-03 12:47:50,463275,1379025,24729.9,24835,24929,24700,24826.3,4701750,-0.39,24727,24729.9,24728.45,2.900000000001455,1.1727382832330595,-3225.0,41400.0,-44625.0,13022.87050730368,31761.16622051999,-0.9964488054429953
1748935072,2025-06-03 12:47:52,475275,1377525,24727.6,24835,24929,24700,24826.3,4702350,-0.4,24729,24732.2,24730.6,3.2000000000007276,1.2939435355392621,6000.0,-750.0,6750.0,12876.03606268249,31720.32323684612,0.15135764647352243
1748935074,2025-06-03 12:47:54,476175,1378050,24729,24835,24929,24700,24826.3,4702575,-0.39,24729,24732.2,24730.6,3.2000000000007276,1.2939435355392621,450.0,262.5,187.5,5827.93314027366,31619.727821409215,0.0050069882786846045
1748935076,2025-06-03 12:47:56,453900,1378800,24729,24835,24929,24700,24826.3,4702650,-0.39,24729,24730,24729.5,1,0.4043753411916941,-11137.5,375.0,-11512.5,12366.246904376445,17980.565680408945,-0.37936438727787325
1748935078,2025-06-03 12:47:58,466725,1366350,24729,24835,24929,24700,24826.3,4702650,-0.39,24729,24730,24729.5,1,0.4043753411916941,6412.5,-6225.0,12637.5,14164.13273907019,5429.703462206753,0.6449732357504898
1748935080,2025-06-03 12:48:00,470925,1374525,24729,24835,24929,24700,24826.3,4703025,-0.39,24729,24730,24729.5,1,0.4043753411916941,2100.0,4087.5,-1987.5,12984.371615523025,7423.295258845629,-0.09738986835174414
1748935082,2025-06-03 12:48:02,466275,1318275,24726,24835,24929,24700,24826.3,4703850,-0.4,24725.3,24730,24727.65,4.700000000000728,1.9007062943711703,-2325.0,-28125.0,25800.0,12994.385806955248,24965.954161367437,0.6796567141802214
1748935084,2025-06-03 12:48:04,472275,1376325,24729,24835,24929,24700,24826.3,4704150,-0.39,24729,24731.1,24730.05,2.099999999998545,0.8491693304293946,3000.0,29025.0,-26025.0,6231.632385458885,41091.868778232754,-0.5499381766996888
1748935087,2025-06-03 12:48:07,458700,1345575,24729,24835,24929,24700,24826.3,4704300,-0.39,24729,24731,24730.0,2,0.8087343307723414,-4525.0,-10250.0,5725.0,7801.329514095658,43122.95783208174,0.11242179885287219
1748935089,2025-06-03 12:48:09,475425,1381200,24729,24835,24929,24700,24826.3,4704450,-0.39,24729,24730.5,24729.75,1.5,0.6065568798714099,8362.5,17812.5,-9450.0,11364.046924401535,46737.10843310163,-0.16264736777759953
1748935091,2025-06-03 12:48:11,471900,1372725,24729,24835,24929,24700,24826.3,4704675,-0.39,24729,24730.3,24729.65,1.2999999999992724,0.5256847549396261,-1762.5,-4237.5,2475.0,11230.780457630717,35053.9962950018,0.053473305226904876
1748935093,2025-06-03 12:48:13,476250,1374075,24729,24835,24929,24700,24826.3,4704825,-0.39,24727,24731.8,24729.4,4.799999999999272,1.9410094866835719,2175.0,675.0,1500.0,11083.819499049054,23911.742016214543,0.04286257830323726
1748935095,2025-06-03 12:48:15,466725,1380075,24730,24835,24929,24700,24826.3,4704900,-0.39,24727,24729,24728.0,2,0.8087997411840829,-4762.5,3000.0,-7762.5,9819.61326567905,16441.002478559512,-0.29559474332370045
1748935098,2025-06-03 12:48:18,470025,1380450,24729,24835,24929,24700,24826.3,4704975,-0.39,24727,24729,24728.0,2,0.8087997411840829,1100.0,125.0,975.0,5605.215205502818,5235.650031275964,0.0899374699077028
1748935099,2025-06-03 12:48:19,474525,1349775,24729,24835,24929,24700,24826.3,4704975,-0.39,24727,24729,24728.0,2,0.8087997411840829,4500.0,-30675.0,35175.0,5896.301144573605,14553.720529472868,1.7200470683430413
1748935101,2025-06-03 12:48:21,476025,1372425,24729,24835,24929,24700,24826.3,4704975,-0.39,24727,24729,24728.0,2,0.8087997411840829,750.0,11325.0,-10575.0,5570.075599801137,19296.61968454579,-0.42526760538743497
1748935103,2025-06-03 12:48:23,476550,1379700,24729.8,24835,24929,24700,24826.3,4705275,-0.39,24727,24730,24728.5,3,1.2131750813838285,262.5,3637.5,-3375.0,1543.7753034363518,19410.108312101198,-0.16106799320917287
1748935105,2025-06-03 12:48:25,481800,1373175,24727,24835,24929,24700,24826.3,4705425,-0.4,24727,24730,24728.5,3,1.2131750813838285,2625.0,-3262.5,5887.5,1979.6128882940725,19597.49964121699,0.27285856551296184
1748935107,2025-06-03 12:48:27,403500,1381800,24727,24835,24929,24700,24826.3,4705425,-0.4,24727,24730,24728.5,3,1.2131750813838285,-39150.0,4312.5,-43462.5,34999.43024089821,10326.110336787033,-0.9588964488932736
1748935109,2025-06-03 12:48:29,442575,1369275,24728.5,24835,24929,24700,24826.3,4705500,-0.39,24726,24728.5,24727.25,2.5,1.011030341020534,19537.5,-6262.5,25800.0,43028.64779713627,9003.983493432226,0.4958426916051865
1748935111,2025-06-03 12:48:31,465300,1378875,24725.4,24835,24929,24700,24826.3,4711725,-0.41,24724,24725.5,24724.75,1.5,0.6066795417547195,11362.5,4800.0,6562.5,45194.283723165696,9563.363931561948,0.11984627296985033
1748935113,2025-06-03 12:48:33,457050,1383150,24726,24835,24929,24700,24826.3,4712250,-0.4,24724,24724.9,24724.45,0.9000000000014552,0.36401214182780817,-4125.0,2137.5,-6262.5,44969.692919231726,8899.813463635066,-0.11625315338635578
1748935115,2025-06-03 12:48:35,470775,1370775,24724,24835,24929,24700,24826.3,4713000,-0.41,24724,24725.8,24724.9,1.7999999999992724,0.7280110334113676,6862.5,-6187.5,13050.0,17089.748160446954,9875.021756305148,0.48396481749677717
1748935117,2025-06-03 12:48:37,471450,1330725,24724,24835,24929,24700,24826.3,4713750,-0.41,24724,24726,24725.0,2,0.8088978766430739,337.5,-20025.0,20362.5,11883.580781376462,19339.422981309446,0.6521633885564382
1748935119,2025-06-03 12:48:39,472500,1365225,24725.5,24835,24929,24700,24826.3,4714050,-0.41,24725.5,24726.9,24726.2,1.4000000000014552,0.5662010337219043,525.0,17250.0,-16725.0,7826.816881721457,27014.29309180605,-0.4800363698143981
1748935122,2025-06-03 12:48:42,433725,1380750,24722.1,24835,24929,24700,24826.3,4714725,-0.42,24722.1,24724,24723.05,1.9000000000014552,0.7685135935903763,-12925.0,5175.0,-18100.0,19732.083447712765,28226.66624842544,-0.37740766965233674
1748935124,2025-06-03 12:48:44,400500,1381425,24717.1,24835,24929,24700,24826.3,4721175,-0.44,24718.2,24719.5,24718.85,1.2999999999992724,0.5259144337213392,-16612.5,337.5,-16950.0,18535.880534452634,27419.783574091172,-0.36883375078819464
1748935125,2025-06-03 12:48:45,458100,1342350,24719.5,24835,24929,24700,24826.3,4722300,-0.43,24717,24720.3,24718.65,3.2999999999992724,1.335024364194352,57600.0,-39075.0,96675.0,38346.14754118072,27040.717995044066,1.4785079397725616
1748935127,2025-06-03 12:48:47,466650,1363500,24721,24835,24929,24700,24826.3,4722375,-0.42,24717,24721,24719.0,4,1.61818843804361,4275.0,10575.0,-6300.0,38696.60232178014,23531.444222306032,-0.1012405232006221
1748935130,2025-06-03 12:48:50,468450,1317075,24725.1,24835,24929,24700,24826.3,4723125,-0.41,24720.2,24726,24723.1,5.799999999999272,2.345984120114093,600.0,-15475.0,16075.0,32390.379431051744,27911.86113800905,0.26657384239202214
1748935132,2025-06-03 12:48:52,469275,1379400,24720.5,24835,24929,24700,24826.3,4723125,-0.43,24720.3,24725.9,24723.1,5.600000000002183,2.2650881159733944,412.5,31162.5,-30750.0,23517.456116414887,44757.231870251984,-0.45038653213569285
1748935134,2025-06-03 12:48:54,465600,1377975,24726.7,24835,24929,24700,24826.3,4724400,-0.4,24720.9,24726.9,24723.9,6.0,2.4268015968354506,-1837.5,-712.5,-1125.0,4372.249135170593,39280.25655068332,-0.025771716416897402
1748935136,2025-06-03 12:48:56,449925,1372950,24726,24835,24929,24700,24826.3,4724475,-0.4,24721.5,24727,24724.25,5.5,2.2245366391295995,-7837.5,-2512.5,-5325.0,6949.828572526088,38873.647484510635,-0.1162068102767076
1748935137,2025-06-03 12:48:57,463725,1381650,24726,24835,24929,24700,24826.3,4724850,-0.4,24721,24726.9,24723.95,5.900000000001455,2.386350077556966,13800.0,8700.0,5100.0,10544.553911261492,27133.439787234864,0.13535752533096732
1748935139,2025-06-03 12:48:59,464775,1382475,24722.6,24835,24929,24700,24826.3,4724925,-0.42,24723.4,24725,24724.2,1.5999999999985448,0.6471392400961586,525.0,412.5,112.5,10555.700474151396,5032.096202130878,0.007217184161085241
1748935142,2025-06-03 12:49:02,467550,1369575,24723.4,24835,24929,24700,24826.3,4725075,-0.41,24723.4,24727,24725.2,3.599999999998545,1.456004400368266,925.0,-4300.0,5225.0,10535.631506938727,7911.877937632759,0.28323606432487525
1748935144,2025-06-03 12:49:04,467325,1378500,24723.4,24835,24929,24700,24826.3,4725225,-0.41,24722.4,24727,24724.7,4.599999999998545,1.860487690446616,-112.5,4462.5,-4575.0,5558.861169340354,8870.394932019655,-0.3170641602142174
1748935146,2025-06-03 12:49:06,454275,1387950,24723.4,24835,24929,24700,24826.3,4725225,-0.41,24723.4,24726.4,24724.9,3.0,1.21335172235277,-6525.0,4725.0,-11250.0,6261.601731985195,9029.482958619503,-0.7357228184956727
1748935149,2025-06-03 12:49:09,466575,1384275,24723.4,24835,24929,24700,24826.3,4725225,-0.41,24723.4,24726,24724.7,2.599999999998545,1.0515799989478314,4100.0,-1225.0,5325.0,9062.74999655182,9328.23335364205,0.2895440591538277
1748935149,2025-06-03 12:49:09,469425,1383750,24723.4,24835,24929,24700,24826.3,4725225,-0.41,24723.4,24726,24724.7,2.599999999998545,1.0515799989478314,2850000.0,-525000.0,3375000.0,9067.617089814721,5755.578136686184,227.68370284955876
1748935151,2025-06-03 12:49:11,460575,1370550,24726,24835,24929,24700,24826.3,4726800,-0.4,24723.3,24727,24725.15,3.7000000000007276,1.4964519932136824,-4425.0,-6600.0,2175.0,9957.997727957161,8085.838314609067,0.12053977783965107
1748935153,2025-06-03 12:49:13,472500,1385625,24723.3,24835,24929,24700,24826.3,4726875,-0.41,24723.3,24727,24725.15,3.7000000000007276,1.4964519932136824,5962.5,7537.5,-1575.0,8615.436273776273,10172.57918069454,-0.08383003491953207
1748935155,2025-06-03 12:49:15,465450,1384050,24728.4,24835,24929,24700,24826.3,4727175,-0.39,24723.4,24727.3,24725.35,3.899999999997817,1.5773285312433667,-3525.0,-787.5,-2737.5,8337.216543157554,10052.850575209999,-0.14885753094289136
1748935157,2025-06-03 12:49:17,471750,1387425,24723.4,24835,24929,24700,24826.3,4727175,-0.41,24723.4,24727.3,24725.35,3.899999999997817,1.5773285312433667,3150.0,1687.5,1462.5,8783.069206575798,10148.774171667237,0.07725079713873309
1748935159,2025-06-03 12:49:19,472650,1389150,24723.4,24835,24929,24700,24826.3,4727250,-0.41,24723.4,24727,24725.2,3.599999999998545,1.456004400368266,450.0,862.5,-412.5,6999.227077863669,6277.190852602779,-0.031070127428452735
1748935160,2025-06-03 12:49:20,466650,1379850,24729,24835,24929,24700,24826.3,4727325,-0.39,24723.4,24728.7,24726.050000000003,5.299999999999272,2.1434883452873676,-6000.0,-9300.0,3300.0,5423.257208541745,4873.377133723595,0.3204930716442891
1748935163,2025-06-03 12:49:23,473925,1364175,24724.1,24835,24929,24700,24826.3,4727400,-0.41,24728.7,24729,24728.85,0.2999999999992724,0.1213157910696504,2425.0,-5225.0,7650.0,5278.949202966439,7870.95878451285,0.5817531156194137
1748935164,2025-06-03 12:49:24,469050,1378800,24728.7,24835,24929,24700,24826.3,4727700,-0.39,24725,24728.7,24726.85,3.7000000000007276,1.4963491103803064,-4875.0,14625.0,-19500.0,5283.90835461782,11515.904423339924,-1.1607272141456435
1748935167,2025-06-03 12:49:27,473775,1383375,24729,24835,24929,24700,24826.3,4728075,-0.39,24724,24729,24726.5,5,2.0221220148423757,1575.0,1525.0,50.0,5803.026554092269,11818.19803047402,0.002837487228898055
1748935168,2025-06-03 12:49:28,467250,1389375,24724,24835,24929,24700,24826.3,4728075,-0.41,24724,24728.5,24726.25,4.5,1.8199282139426722,-6525.0,6000.0,-12525.0,5947.741167872052,11111.317077084066,-0.7342140314388037
1748935170,2025-06-03 12:49:30,475425,1380975,24728.4,24835,24929,24700,24826.3,4728300,-0.39,24724.4,24728.4,24726.4,4.0,1.617704154264268,4087.5,-4200.0,8287.5,6223.644430717423,8228.323796497072,0.5734512982839723
1748935172,2025-06-03 12:49:32,474675,1388025,24724.5,24835,24929,24700,24826.3,4728450,-0.41,24724.4,24729,24726.7,4.599999999998545,1.860337206339117,-375.0,3525.0,-3900.0,5576.383656770757,6243.355843414662,-0.3299565076661097
1748935174,2025-06-03 12:49:34,474075,1388250,24724.5,24835,24929,24700,24826.3,4728450,-0.41,24724.4,24729,24726.7,4.599999999998545,1.860337206339117,-300.0,112.5,-412.5,5251.339114930591,6131.307339181424,-0.036239375266465
1748935176,2025-06-03 12:49:36,476025,1383450,24727.8,24835,24929,24700,24826.3,4728525,-0.4,24725,24728.2,24726.6,3.2000000000007276,1.2941528556294548,975.0,-2400.0,3375.0,3616.1259916518397,5800.360306696472,0.3584139409569994
1748935178,2025-06-03 12:49:38,477750,1389525,24727.8,24835,24929,24700,24826.3,4728600,-0.4,24725,24728.6,24726.8,3.599999999998545,1.4559101865176831,862.5,3037.5,-2175.0,1259.8828070499255,4780.77203493327,-0.3600602949331732
1748935180,2025-06-03 12:49:40,478200,1383225,24724,24835,24929,24700,24826.3,4728675,-0.41,24725,24727.9,24726.45,2.900000000001455,1.172833140220879,225.0,-3150.0,3375.0,1028.8608688739212,4845.777801344177,0.5745034089772131
1748935182,2025-06-03 12:49:42,478275,1386300,24729,24835,24929,24700,24826.3,4730250,-0.39,24725,24729,24727.0,4,1.6176649007158166,37.5,1537.5,-1500.0,802.5350459637261,5199.534233948268,-0.24991380556517226
1748935184,2025-06-03 12:49:44,483675,1327050,24729,24835,24929,24700,24826.3,4730325,-0.39,24725.8,24729,24727.4,3.2000000000007276,1.2941109861937474,2700.0,-29625.0,32325.0,2104.34817698973,26464.002673443032,1.131496881149534
1748935186,2025-06-03 12:49:46,465825,1389675,24729.2,24835,24929,24700,24826.3,4730475,-0.39,24725,24730,24727.5,5,2.022040238600748,-8925.0,31312.5,-40237.5,8837.975146349983,43248.10147567174,-0.7725193090419075
1748935187,2025-06-03 12:49:47,477975,1388175,24725,24835,24929,24700,24826.3,4730775,-0.41,24725,24730,24727.5,5,2.022040238600748,12150.0,-1500.0,13650.0,11128.768673465183,43122.01620112399,0.25160926254603694
1748935189,2025-06-03 12:49:49,468150,1392225,24725,24835,24929,24700,24826.3,4730850,-0.41,24725,24729.3,24727.15,4.299999999999272,1.7389792191980362,-4912.5,2025.0,-6937.5,11898.599904505572,43134.4677107241,-0.12606057208909943
1748935191,2025-06-03 12:49:51,478350,1390875,24725,24835,24929,24700,24826.3,4731150,-0.41,24725,24728.3,24726.65,3.2999999999992724,1.3345924336694506,5100.0,-675.0,5775.0,12842.572938765035,27036.817345750962,0.14481164191121298
1748935194,2025-06-03 12:49:54,467325,1393500,24725,24835,24929,24700,24826.3,4731225,-0.41,24725,24727.6,24726.3,2.599999999998545,1.0515119528593218,-3675.0,875.0,-4550.0,10830.29604858519,2434.541473768726,-0.34301211439877227
1748935196,2025-06-03 12:49:56,473175,1386450,24725,24835,24929,24700,24826.3,4731300,-0.41,24725,24727.9,24726.45,2.900000000001455,1.172833140220879,2925.0,-3525.0,6450.0,9361.9409045347,4303.319031573188,0.4719997997079517
1748935198,2025-06-03 12:49:58,389475,1395300,24724,24835,24929,24700,24826.3,4732200,-0.41,24724,24724.3,24724.15,0.2999999999992724,0.12133885290263664,-41850.0,4425.0,-46275.0,37808.94146478449,5795.994710789512,-1.061233061035837
1748935200,2025-06-03 12:50:00,470775,1392225,24723,24835,24929,24700,24826.3,4736175,-0.42,24723,24724.5,24723.75,1.5,0.6067040800849386,40650.0,-1537.5,42187.5,58644.70983974173,5998.24192993247,0.6526233530463408
1748935202,2025-06-03 12:50:02,470250,1387425,24724,24835,24929,24700,24826.3,4736325,-0.41,24723,24724,24723.5,1,0.4044734766517685,-262.5,-2400.0,2137.5,58411.76940212905,6150.08574635346,0.033107784647347795
1748935204,2025-06-03 12:50:04,460350,1393275,24723,24835,24929,24700,24826.3,4736400,-0.42,24723,24724.2,24723.6,1.2000000000007276,0.48536620880483733,-4950.0,2925.0,-7875.0,58464.83017325459,5774.847806436114,-0.1225877874143593
1748935206,2025-06-03 12:50:06,467250,1385850,24723,24835,24929,24700,24826.3,4737225,-0.42,24725,24726,24725.5,1,0.40444075953974645,3450.0,-3712.5,7162.5,36205.48290228291,4988.063877898919,0.17387432116086785
1748935208,2025-06-03 12:50:08,467850,1393275,24723,24835,24929,24700,24826.3,4737525,-0.42,24723,24724.1,24723.55,1.0999999999985448,0.4449199245248133,300.0,3712.5,-3412.5,6002.431148084916,6466.222332243146,-0.2736863269169608
1748935210,2025-06-03 12:50:10,471300,1391550,24721,24835,24929,24700,24826.3,4739175,-0.42,24721,24724.2,24722.6,3.2000000000007276,1.2943622434536528,1725.0,-862.5,2587.5,6277.0788389186255,5983.424369664916,0.21104353833406653
1748935212,2025-06-03 12:50:12,473775,1390725,24721,24835,24929,24700,24826.3,4739250,-0.42,24721,24723,24722.0,2,0.808996035919424,1237.5,-412.5,1650.0,2288.0378466056895,5298.393034685139,0.21749357557844057
1748935214,2025-06-03 12:50:14,472500,1392000,24723,24835,24929,24700,24826.3,4739325,-0.42,24721,24723,24722.0,2,0.808996035919424,-637.5,637.5,-1275.0,1811.2927013599983,3569.20421802956,-0.23696695591602698
1748935216,2025-06-03 12:50:16,475575,1302975,24720.2,24835,24929,24700,24826.3,4739925,-0.43,24721.1,24726,24723.55,4.900000000001455,1.9819160274319245,1537.5,-44512.5,46050.0,1883.5119292162713,38380.366074335456,1.1437050321274909
1748935218,2025-06-03 12:50:18,451275,1390500,24721.1,24835,24929,24700,24826.3,4740525,-0.42,24721,24725,24723.0,4,1.6179266270274641,-12150.0,43762.5,-55912.5,11263.289026190352,62426.17014321798,-0.7587584514032617
1748935220,2025-06-03 12:50:20,465150,1392600,24721.1,24835,24929,24700,24826.3,4740525,-0.42,24721,24725,24723.0,4,1.6179266270274641,6937.5,1050.0,5887.5,13923.803528041466,62432.42941122426,0.07710568955087646
1748935221,2025-06-03 12:50:21,412875,1394175,24721.1,24835,24929,24700,24826.3,4740525,-0.42,24721.1,24724.3,24722.699999999997,3.2000000000007276,1.294357007932276,-52275.0,1575.0,-53850.0,25672.70787602079,62433.533094704006,-0.6111939329788616
1748935224,2025-06-03 12:50:24,471225,1385925,24721.1,24835,24929,24700,24826.3,4741500,-0.42,24720,24722.2,24721.1,2.2000000000007276,0.8899280371831058,19450.0,-2750.0,22200.0,41580.263121461845,38779.51496924633,0.27625760672603417
1748935225,2025-06-03 12:50:25,472425,1389300,24721.1,24835,24929,24700,24826.3,4741875,-0.42,24721.1,24724.1,24722.6,3.0,1.2134646032375236,1200.0,3375.0,-2175.0,39431.9766338184,4636.3711564110135,-0.04935515180686474
1748935227,2025-06-03 12:50:27,475875,1388325,24721,24835,24929,24700,24826.3,4742100,-0.42,24720,24725.2,24722.6,5.200000000000728,2.103338645612002,1725.0,-487.5,2212.5,39121.55486030048,4424.801372660699,0.050807924848704535
1748935230,2025-06-03 12:50:30,476100,1392225,24720,24835,24929,24700,24826.3,4748700,-0.43,24719,24724.7,24721.85,5.700000000000728,2.3056526918498124,75.0,1300.0,-1225.0,24590.47309808211,4864.748837298797,-0.04158855086981043
1748935231,2025-06-03 12:50:31,475050,1393725,24724.7,24835,24929,24700,24826.3,4748925,-0.41,24720.9,24724,24722.45,3.099999999998545,1.2539210312887858,-1050.0,1500.0,-2550.0,1646.0535190266446,1909.9247367370265,-0.7171022275393939
1748935234,2025-06-03 12:50:34,475275,1382025,24723,24835,24929,24700,24826.3,4749075,-0.42,24720.9,24724.8,24722.85,3.899999999997817,1.5774880323254874,75.0,-3900.0,3975.0,1664.0030799250342,5959.63964409762,0.5214042803099963
1748935235,2025-06-03 12:50:35,471675,1393800,24723,24835,24929,24700,24826.3,4749075,-0.42,24720.9,24724.6,24722.75,3.6999999999970896,1.4965972636527447,-3600.0,11775.0,-15375.0,1561.5497110242761,8448.472032711004,-1.5359606842039375
1748935237,2025-06-03 12:50:37,473625,1387950,24723,24835,24929,24700,24826.3,4749075,-0.42,24720.9,24724.7,24722.800000000003,3.7999999999992724,1.5370427297875937,975.0,-2925.0,3900.0,2023.8712131704428,8767.043668620568,0.36141513547099613
1748935239,2025-06-03 12:50:39,472350,1393875,24724,24835,24929,24700,24826.3,4749150,-0.41,24721,24724,24722.5,3,1.2134695115785217,-637.5,2962.5,-3600.0,2038.1517362551788,9285.245352170292,-0.3179257902990316
